split_id,split_mode,repetition,circuit_key,algorithm,size,circuit_kind,split_role
stratified_size_rep045,stratified_size,45,qnn_5_circuit,qnn,5,circuit,test
stratified_size_rep045,stratified_size,45,qnn_6_circuit,qnn,6,circuit,train
stratified_size_rep045,stratified_size,45,qnn_7_circuit,qnn,7,circuit,test
stratified_size_rep045,stratified_size,45,qnn_8_circuit,qnn,8,circuit,test
stratified_size_rep045,stratified_size,45,qnn_9_circuit,qnn,9,circuit,train
stratified_size_rep045,stratified_size,45,random_10_circuit,random,10,circuit,test
stratified_size_rep045,stratified_size,45,random_11_circuit,random,11,circuit,test
stratified_size_rep045,stratified_size,45,random_12_circuit,random,12,circuit,train
stratified_size_rep045,stratified_size,45,random_13_circuit,random,13,circuit,train
stratified_size_rep045,stratified_size,45,random_14_circuit,random,14,circuit,train
stratified_size_rep045,stratified_size,45,random_15_circuit,random,15,circuit,test
stratified_size_rep045,stratified_size,45,random_4_circuit,random,4,circuit,train
stratified_size_rep045,stratified_size,45,random_5_circuit,random,5,circuit,train
stratified_size_rep045,stratified_size,45,random_6_circuit,random,6,circuit,test
stratified_size_rep045,stratified_size,45,random_7_circuit,random,7,circuit,train
stratified_size_rep045,stratified_size,45,random_8_circuit,random,8,circuit,train
stratified_size_rep045,stratified_size,45,random_9_circuit,random,9,circuit,test
stratified_size_rep045,stratified_size,45,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep045,stratified_size,45,vqe_11_circuit,vqe,11,circuit,train
stratified_size_rep045,stratified_size,45,vqe_12_circuit,vqe,12,circuit,train
stratified_size_rep045,stratified_size,45,vqe_13_circuit,vqe,13,circuit,train
stratified_size_rep045,stratified_size,45,vqe_14_circuit,vqe,14,circuit,train
stratified_size_rep045,stratified_size,45,vqe_15_circuit,vqe,15,circuit,train
stratified_size_rep045,stratified_size,45,vqe_4_circuit,vqe,4,circuit,test
stratified_size_rep045,stratified_size,45,vqe_5_circuit,vqe,5,circuit,train
stratified_size_rep045,stratified_size,45,vqe_6_circuit,vqe,6,circuit,train
stratified_size_rep045,stratified_size,45,vqe_7_circuit,vqe,7,circuit,train
stratified_size_rep045,stratified_size,45,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep045,stratified_size,45,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep046,stratified_size,46,dj_10_circuit,dj,10,circuit,train
stratified_size_rep046,stratified_size,46,dj_11_circuit,dj,11,circuit,train
stratified_size_rep046,stratified_size,46,dj_12_circuit,dj,12,circuit,test
stratified_size_rep046,stratified_size,46,dj_13_circuit,dj,13,circuit,train
stratified_size_rep046,stratified_size,46,dj_14_circuit,dj,14,circuit,train
stratified_size_rep046,stratified_size,46,dj_15_circuit,dj,15,circuit,test
stratified_size_rep046,stratified_size,46,dj_4_circuit,dj,4,circuit,train
stratified_size_rep046,stratified_size,46,dj_5_circuit,dj,5,circuit,train
stratified_size_rep046,stratified_size,46,dj_6_circuit,dj,6,circuit,train
stratified_size_rep046,stratified_size,46,dj_7_circuit,dj,7,circuit,test
stratified_size_rep046,stratified_size,46,dj_8_circuit,dj,8,circuit,train
stratified_size_rep046,stratified_size,46,dj_9_circuit,dj,9,circuit,train
stratified_size_rep046,stratified_size,46,qaoa_10_circuit,qaoa,10,circuit,test
stratified_size_rep046,stratified_size,46,qaoa_11_circuit,qaoa,11,circuit,train
stratified_size_rep046,stratified_size,46,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep046,stratified_size,46,qaoa_13_circuit,qaoa,13,circuit,train
stratified_size_rep046,stratified_size,46,qaoa_14_circuit,qaoa,14,circuit,train
stratified_size_rep046,stratified_size,46,qaoa_15_circuit,qaoa,15,circuit,train
stratified_size_rep046,stratified_size,46,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep046,stratified_size,46,qaoa_5_circuit,qaoa,5,circuit,train
stratified_size_rep046,stratified_size,46,qaoa_6_circuit,qaoa,6,circuit,test
stratified_size_rep046,stratified_size,46,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep046,stratified_size,46,qaoa_8_circuit,qaoa,8,circuit,train
stratified_size_rep046,stratified_size,46,qaoa_9_circuit,qaoa,9,circuit,test
stratified_size_rep046,stratified_size,46,qft_10_circuit,qft,10,circuit,train
stratified_size_rep046,stratified_size,46,qft_11_circuit,qft,11,circuit,train
stratified_size_rep046,stratified_size,46,qft_12_circuit,qft,12,circuit,train
stratified_size_rep046,stratified_size,46,qft_13_circuit,qft,13,circuit,train
stratified_size_rep046,stratified_size,46,qft_14_circuit,qft,14,circuit,train
stratified_size_rep046,stratified_size,46,qft_15_circuit,qft,15,circuit,train
stratified_size_rep046,stratified_size,46,qft_4_circuit,qft,4,circuit,train
stratified_size_rep046,stratified_size,46,qft_5_circuit,qft,5,circuit,train
stratified_size_rep046,stratified_size,46,qft_6_circuit,qft,6,circuit,train
stratified_size_rep046,stratified_size,46,qft_7_circuit,qft,7,circuit,train
stratified_size_rep046,stratified_size,46,qft_8_circuit,qft,8,circuit,train
stratified_size_rep046,stratified_size,46,qft_9_circuit,qft,9,circuit,train
stratified_size_rep046,stratified_size,46,qnn_10_circuit,qnn,10,circuit,train
stratified_size_rep046,stratified_size,46,qnn_11_circuit,qnn,11,circuit,test
stratified_size_rep046,stratified_size,46,qnn_12_circuit,qnn,12,circuit,train
stratified_size_rep046,stratified_size,46,qnn_13_circuit,qnn,13,circuit,train
stratified_size_rep046,stratified_size,46,qnn_14_circuit,qnn,14,circuit,train
stratified_size_rep046,stratified_size,46,qnn_15_circuit,qnn,15,circuit,train
stratified_size_rep046,stratified_size,46,qnn_4_circuit,qnn,4,circuit,test
stratified_size_rep046,stratified_size,46,qnn_5_circuit,qnn,5,circuit,train
stratified_size_rep046,stratified_size,46,qnn_6_circuit,qnn,6,circuit,train
stratified_size_rep046,stratified_size,46,qnn_7_circuit,qnn,7,circuit,train
stratified_size_rep046,stratified_size,46,qnn_8_circuit,qnn,8,circuit,test
stratified_size_rep046,stratified_size,46,qnn_9_circuit,qnn,9,circuit,train
stratified_size_rep046,stratified_size,46,random_10_circuit,random,10,circuit,train
stratified_size_rep046,stratified_size,46,random_11_circuit,random,11,circuit,train
stratified_size_rep046,stratified_size,46,random_12_circuit,random,12,circuit,train
stratified_size_rep046,stratified_size,46,random_13_circuit,random,13,circuit,train
stratified_size_rep046,stratified_size,46,random_14_circuit,random,14,circuit,test
stratified_size_rep046,stratified_size,46,random_15_circuit,random,15,circuit,train
stratified_size_rep046,stratified_size,46,random_4_circuit,random,4,circuit,train
stratified_size_rep046,stratified_size,46,random_5_circuit,random,5,circuit,train
stratified_size_rep046,stratified_size,46,random_6_circuit,random,6,circuit,train
stratified_size_rep046,stratified_size,46,random_7_circuit,random,7,circuit,train
stratified_size_rep046,stratified_size,46,random_8_circuit,random,8,circuit,train
stratified_size_rep046,stratified_size,46,random_9_circuit,random,9,circuit,train
stratified_size_rep046,stratified_size,46,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep046,stratified_size,46,vqe_11_circuit,vqe,11,circuit,train
stratified_size_rep046,stratified_size,46,vqe_12_circuit,vqe,12,circuit,train
stratified_size_rep046,stratified_size,46,vqe_13_circuit,vqe,13,circuit,test
stratified_size_rep046,stratified_size,46,vqe_14_circuit,vqe,14,circuit,train
stratified_size_rep046,stratified_size,46,vqe_15_circuit,vqe,15,circuit,train
stratified_size_rep046,stratified_size,46,vqe_4_circuit,vqe,4,circuit,train
stratified_size_rep046,stratified_size,46,vqe_5_circuit,vqe,5,circuit,test
stratified_size_rep046,stratified_size,46,vqe_6_circuit,vqe,6,circuit,train
stratified_size_rep046,stratified_size,46,vqe_7_circuit,vqe,7,circuit,train
stratified_size_rep046,stratified_size,46,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep046,stratified_size,46,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep047,stratified_size,47,dj_10_circuit,dj,10,circuit,test
stratified_size_rep047,stratified_size,47,dj_11_circuit,dj,11,circuit,test
stratified_size_rep047,stratified_size,47,dj_12_circuit,dj,12,circuit,test
stratified_size_rep047,stratified_size,47,dj_13_circuit,dj,13,circuit,train
stratified_size_rep047,stratified_size,47,dj_14_circuit,dj,14,circuit,train
stratified_size_rep047,stratified_size,47,dj_15_circuit,dj,15,circuit,train
stratified_size_rep047,stratified_size,47,dj_4_circuit,dj,4,circuit,test
stratified_size_rep047,stratified_size,47,dj_5_circuit,dj,5,circuit,train
stratified_size_rep047,stratified_size,47,dj_6_circuit,dj,6,circuit,train
stratified_size_rep047,stratified_size,47,dj_7_circuit,dj,7,circuit,train
stratified_size_rep047,stratified_size,47,dj_8_circuit,dj,8,circuit,train
stratified_size_rep047,stratified_size,47,dj_9_circuit,dj,9,circuit,train
stratified_size_rep047,stratified_size,47,qaoa_10_circuit,qaoa,10,circuit,train
stratified_size_rep047,stratified_size,47,qaoa_11_circuit,qaoa,11,circuit,train
stratified_size_rep047,stratified_size,47,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep047,stratified_size,47,qaoa_13_circuit,qaoa,13,circuit,train
stratified_size_rep047,stratified_size,47,qaoa_14_circuit,qaoa,14,circuit,train
stratified_size_rep047,stratified_size,47,qaoa_15_circuit,qaoa,15,circuit,test
stratified_size_rep047,stratified_size,47,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep047,stratified_size,47,qaoa_5_circuit,qaoa,5,circuit,train
stratified_size_rep047,stratified_size,47,qaoa_6_circuit,qaoa,6,circuit,train
stratified_size_rep047,stratified_size,47,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep047,stratified_size,47,qaoa_8_circuit,qaoa,8,circuit,train
stratified_size_rep047,stratified_size,47,qaoa_9_circuit,qaoa,9,circuit,train
stratified_size_rep047,stratified_size,47,qft_10_circuit,qft,10,circuit,train
stratified_size_rep047,stratified_size,47,qft_11_circuit,qft,11,circuit,train
stratified_size_rep047,stratified_size,47,qft_12_circuit,qft,12,circuit,train
stratified_size_rep047,stratified_size,47,qft_13_circuit,qft,13,circuit,train
stratified_size_rep047,stratified_size,47,qft_14_circuit,qft,14,circuit,test
stratified_size_rep047,stratified_size,47,qft_15_circuit,qft,15,circuit,train
stratified_size_rep047,stratified_size,47,qft_4_circuit,qft,4,circuit,train
stratified_size_rep047,stratified_size,47,qft_5_circuit,qft,5,circuit,train
stratified_size_rep047,stratified_size,47,qft_6_circuit,qft,6,circuit,train
stratified_size_rep047,stratified_size,47,qft_7_circuit,qft,7,circuit,train
stratified_size_rep047,stratified_size,47,qft_8_circuit,qft,8,circuit,test
stratified_size_rep047,stratified_size,47,qft_9_circuit,qft,9,circuit,test
stratified_size_rep047,stratified_size,47,qnn_10_circuit,qnn,10,circuit,train
stratified_size_rep047,stratified_size,47,qnn_11_circuit,qnn,11,circuit,train
stratified_size_rep047,stratified_size,47,qnn_12_circuit,qnn,12,circuit,train
stratified_size_rep047,stratified_size,47,qnn_13_circuit,qnn,13,circuit,train
stratified_size_rep047,stratified_size,47,qnn_14_circuit,qnn,14,circuit,train
stratified_size_rep047,stratified_size,47,qnn_15_circuit,qnn,15,circuit,train
stratified_size_rep047,stratified_size,47,qnn_4_circuit,qnn,4,circuit,train
stratified_size_rep047,stratified_size,47,qnn_5_circuit,qnn,5,circuit,train
stratified_size_rep047,stratified_size,47,qnn_6_circuit,qnn,6,circuit,test
stratified_size_rep047,stratified_size,47,qnn_7_circuit,qnn,7,circuit,train
stratified_size_rep047,stratified_size,47,qnn_8_circuit,qnn,8,circuit,train
stratified_size_rep047,stratified_size,47,qnn_9_circuit,qnn,9,circuit,train
stratified_size_rep047,stratified_size,47,random_10_circuit,random,10,circuit,train
stratified_size_rep047,stratified_size,47,random_11_circuit,random,11,circuit,train
stratified_size_rep047,stratified_size,47,random_12_circuit,random,12,circuit,train
stratified_size_rep047,stratified_size,47,random_13_circuit,random,13,circuit,train
stratified_size_rep047,stratified_size,47,random_14_circuit,random,14,circuit,train
stratified_size_rep047,stratified_size,47,random_15_circuit,random,15,circuit,train
stratified_size_rep047,stratified_size,47,random_4_circuit,random,4,circuit,train
stratified_size_rep047,stratified_size,47,random_5_circuit,random,5,circuit,test
stratified_size_rep047,stratified_size,47,random_6_circuit,random,6,circuit,train
stratified_size_rep047,stratified_size,47,random_7_circuit,random,7,circuit,test
stratified_size_rep047,stratified_size,47,random_8_circuit,random,8,circuit,train
stratified_size_rep047,stratified_size,47,random_9_circuit,random,9,circuit,train
stratified_size_rep047,stratified_size,47,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep047,stratified_size,47,vqe_11_circuit,vqe,11,circuit,train
stratified_size_rep047,stratified_size,47,vqe_12_circuit,vqe,12,circuit,train
stratified_size_rep047,stratified_size,47,vqe_13_circuit,vqe,13,circuit,test
stratified_size_rep047,stratified_size,47,vqe_14_circuit,vqe,14,circuit,train
stratified_size_rep047,stratified_size,47,vqe_15_circuit,vqe,15,circuit,train
stratified_size_rep047,stratified_size,47,vqe_4_circuit,vqe,4,circuit,train
stratified_size_rep047,stratified_size,47,vqe_5_circuit,vqe,5,circuit,train
stratified_size_rep047,stratified_size,47,vqe_6_circuit,vqe,6,circuit,train
stratified_size_rep047,stratified_size,47,vqe_7_circuit,vqe,7,circuit,train
stratified_size_rep047,stratified_size,47,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep047,stratified_size,47,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep048,stratified_size,48,dj_10_circuit,dj,10,circuit,test
stratified_size_rep048,stratified_size,48,dj_11_circuit,dj,11,circuit,train
stratified_size_rep048,stratified_size,48,dj_12_circuit,dj,12,circuit,train
stratified_size_rep048,stratified_size,48,dj_13_circuit,dj,13,circuit,train
stratified_size_rep048,stratified_size,48,dj_14_circuit,dj,14,circuit,train
stratified_size_rep048,stratified_size,48,dj_15_circuit,dj,15,circuit,train
stratified_size_rep048,stratified_size,48,dj_4_circuit,dj,4,circuit,test
stratified_size_rep048,stratified_size,48,dj_5_circuit,dj,5,circuit,train
stratified_size_rep048,stratified_size,48,dj_6_circuit,dj,6,circuit,train
stratified_size_rep048,stratified_size,48,dj_7_circuit,dj,7,circuit,train
stratified_size_rep048,stratified_size,48,dj_8_circuit,dj,8,circuit,train
stratified_size_rep048,stratified_size,48,dj_9_circuit,dj,9,circuit,train
stratified_size_rep048,stratified_size,48,qaoa_10_circuit,qaoa,10,circuit,train
stratified_size_rep048,stratified_size,48,qaoa_11_circuit,qaoa,11,circuit,train
stratified_size_rep048,stratified_size,48,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep048,stratified_size,48,qaoa_13_circuit,qaoa,13,circuit,train
stratified_size_rep048,stratified_size,48,qaoa_14_circuit,qaoa,14,circuit,train
stratified_size_rep048,stratified_size,48,qaoa_15_circuit,qaoa,15,circuit,train
stratified_size_rep048,stratified_size,48,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep048,stratified_size,48,qaoa_5_circuit,qaoa,5,circuit,train
stratified_size_rep048,stratified_size,48,qaoa_6_circuit,qaoa,6,circuit,train
stratified_size_rep048,stratified_size,48,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep048,stratified_size,48,qaoa_8_circuit,qaoa,8,circuit,train
stratified_size_rep048,stratified_size,48,qaoa_9_circuit,qaoa,9,circuit,train
stratified_size_rep048,stratified_size,48,qft_10_circuit,qft,10,circuit,train
stratified_size_rep048,stratified_size,48,qft_11_circuit,qft,11,circuit,train
stratified_size_rep048,stratified_size,48,qft_12_circuit,qft,12,circuit,train
stratified_size_rep048,stratified_size,48,qft_13_circuit,qft,13,circuit,train
stratified_size_rep048,stratified_size,48,qft_14_circuit,qft,14,circuit,train
stratified_size_rep048,stratified_size,48,qft_15_circuit,qft,15,circuit,train
stratified_size_rep048,stratified_size,48,qft_4_circuit,qft,4,circuit,train
stratified_size_rep048,stratified_size,48,qft_5_circuit,qft,5,circuit,test
stratified_size_rep048,stratified_size,48,qft_6_circuit,qft,6,circuit,test
stratified_size_rep048,stratified_size,48,qft_7_circuit,qft,7,circuit,train
stratified_size_rep048,stratified_size,48,qft_8_circuit,qft,8,circuit,train
stratified_size_rep048,stratified_size,48,qft_9_circuit,qft,9,circuit,train
stratified_size_rep048,stratified_size,48,qnn_10_circuit,qnn,10,circuit,train
stratified_size_rep048,stratified_size,48,qnn_11_circuit,qnn,11,circuit,train
stratified_size_rep048,stratified_size,48,qnn_12_circuit,qnn,12,circuit,train
stratified_size_rep048,stratified_size,48,qnn_13_circuit,qnn,13,circuit,test
stratified_size_rep048,stratified_size,48,qnn_14_circuit,qnn,14,circuit,train
stratified_size_rep048,stratified_size,48,qnn_15_circuit,qnn,15,circuit,train
stratified_size_rep048,stratified_size,48,qnn_4_circuit,qnn,4,circuit,train
stratified_size_rep048,stratified_size,48,qnn_5_circuit,qnn,5,circuit,train
stratified_size_rep048,stratified_size,48,qnn_6_circuit,qnn,6,circuit,train
stratified_size_rep048,stratified_size,48,qnn_7_circuit,qnn,7,circuit,test
stratified_size_rep048,stratified_size,48,qnn_8_circuit,qnn,8,circuit,train
stratified_size_rep048,stratified_size,48,qnn_9_circuit,qnn,9,circuit,test
stratified_size_rep048,stratified_size,48,random_10_circuit,random,10,circuit,train
stratified_size_rep048,stratified_size,48,random_11_circuit,random,11,circuit,test
stratified_size_rep048,stratified_size,48,random_12_circuit,random,12,circuit,train
stratified_size_rep048,stratified_size,48,random_13_circuit,random,13,circuit,train
stratified_size_rep048,stratified_size,48,random_14_circuit,random,14,circuit,train
stratified_size_rep048,stratified_size,48,random_15_circuit,random,15,circuit,train
stratified_size_rep048,stratified_size,48,random_4_circuit,random,4,circuit,train
stratified_size_rep048,stratified_size,48,random_5_circuit,random,5,circuit,train
stratified_size_rep048,stratified_size,48,random_6_circuit,random,6,circuit,train
stratified_size_rep048,stratified_size,48,random_7_circuit,random,7,circuit,train
stratified_size_rep048,stratified_size,48,random_8_circuit,random,8,circuit,test
stratified_size_rep048,stratified_size,48,random_9_circuit,random,9,circuit,train
stratified_size_rep048,stratified_size,48,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep048,stratified_size,48,vqe_11_circuit,vqe,11,circuit,train
stratified_size_rep048,stratified_size,48,vqe_12_circuit,vqe,12,circuit,test
stratified_size_rep048,stratified_size,48,vqe_13_circuit,vqe,13,circuit,train
stratified_size_rep048,stratified_size,48,vqe_14_circuit,vqe,14,circuit,test
stratified_size_rep048,stratified_size,48,vqe_15_circuit,vqe,15,circuit,test
stratified_size_rep048,stratified_size,48,vqe_4_circuit,vqe,4,circuit,train
stratified_size_rep048,stratified_size,48,vqe_5_circuit,vqe,5,circuit,train
stratified_size_rep048,stratified_size,48,vqe_6_circuit,vqe,6,circuit,train
stratified_size_rep048,stratified_size,48,vqe_7_circuit,vqe,7,circuit,train
stratified_size_rep048,stratified_size,48,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep048,stratified_size,48,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep049,stratified_size,49,dj_10_circuit,dj,10,circuit,train
stratified_size_rep049,stratified_size,49,dj_11_circuit,dj,11,circuit,train
stratified_size_rep049,stratified_size,49,dj_12_circuit,dj,12,circuit,train
stratified_size_rep049,stratified_size,49,dj_13_circuit,dj,13,circuit,train
stratified_size_rep049,stratified_size,49,dj_14_circuit,dj,14,circuit,train
stratified_size_rep049,stratified_size,49,dj_15_circuit,dj,15,circuit,test
stratified_size_rep049,stratified_size,49,dj_4_circuit,dj,4,circuit,test
stratified_size_rep049,stratified_size,49,dj_5_circuit,dj,5,circuit,train
stratified_size_rep049,stratified_size,49,dj_6_circuit,dj,6,circuit,train
stratified_size_rep049,stratified_size,49,dj_7_circuit,dj,7,circuit,train
stratified_size_rep049,stratified_size,49,dj_8_circuit,dj,8,circuit,test
stratified_size_rep049,stratified_size,49,dj_9_circuit,dj,9,circuit,train
stratified_size_rep049,stratified_size,49,qaoa_10_circuit,qaoa,10,circuit,train
stratified_size_rep049,stratified_size,49,qaoa_11_circuit,qaoa,11,circuit,train
stratified_size_rep049,stratified_size,49,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep049,stratified_size,49,qaoa_13_circuit,qaoa,13,circuit,train
stratified_size_rep049,stratified_size,49,qaoa_14_circuit,qaoa,14,circuit,train
stratified_size_rep049,stratified_size,49,qaoa_15_circuit,qaoa,15,circuit,train
stratified_size_rep049,stratified_size,49,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep049,stratified_size,49,qaoa_5_circuit,qaoa,5,circuit,train
stratified_size_rep049,stratified_size,49,qaoa_6_circuit,qaoa,6,circuit,train
stratified_size_rep049,stratified_size,49,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep049,stratified_size,49,qaoa_8_circuit,qaoa,8,circuit,train
stratified_size_rep049,stratified_size,49,qaoa_9_circuit,qaoa,9,circuit,train
stratified_size_rep049,stratified_size,49,qft_10_circuit,qft,10,circuit,train
stratified_size_rep049,stratified_size,49,qft_11_circuit,qft,11,circuit,train
stratified_size_rep049,stratified_size,49,qft_12_circuit,qft,12,circuit,train
stratified_size_rep049,stratified_size,49,qft_13_circuit,qft,13,circuit,train
stratified_size_rep049,stratified_size,49,qft_14_circuit,qft,14,circuit,train
stratified_size_rep049,stratified_size,49,qft_15_circuit,qft,15,circuit,train
stratified_size_rep049,stratified_size,49,qft_4_circuit,qft,4,circuit,train
stratified_size_rep049,stratified_size,49,qft_5_circuit,qft,5,circuit,test
stratified_size_rep049,stratified_size,49,qft_6_circuit,qft,6,circuit,train
stratified_size_rep049,stratified_size,49,qft_7_circuit,qft,7,circuit,train
stratified_size_rep049,stratified_size,49,qft_8_circuit,qft,8,circuit,train
stratified_size_rep049,stratified_size,49,qft_9_circuit,qft,9,circuit,test
stratified_size_rep049,stratified_size,49,qnn_10_circuit,qnn,10,circuit,test
stratified_size_rep049,stratified_size,49,qnn_11_circuit,qnn,11,circuit,test
stratified_size_rep049,stratified_size,49,qnn_12_circuit,qnn,12,circuit,train
stratified_size_rep049,stratified_size,49,qnn_13_circuit,qnn,13,circuit,test
stratified_size_rep049,stratified_size,49,qnn_14_circuit,qnn,14,circuit,test
stratified_size_rep049,stratified_size,49,qnn_15_circuit,qnn,15,circuit,train
stratified_size_rep049,stratified_size,49,qnn_4_circuit,qnn,4,circuit,train
stratified_size_rep049,stratified_size,49,qnn_5_circuit,qnn,5,circuit,train
stratified_size_rep049,stratified_size,49,qnn_6_circuit,qnn,6,circuit,train
stratified_size_rep049,stratified_size,49,qnn_7_circuit,qnn,7,circuit,test
stratified_size_rep049,stratified_size,49,qnn_8_circuit,qnn,8,circuit,train
stratified_size_rep049,stratified_size,49,qnn_9_circuit,qnn,9,circuit,train
stratified_size_rep049,stratified_size,49,random_10_circuit,random,10,circuit,train
stratified_size_rep049,stratified_size,49,random_11_circuit,random,11,circuit,train
stratified_size_rep049,stratified_size,49,random_12_circuit,random,12,circuit,train
stratified_size_rep049,stratified_size,49,random_13_circuit,random,13,circuit,train
stratified_size_rep049,stratified_size,49,random_14_circuit,random,14,circuit,train
stratified_size_rep049,stratified_size,49,random_15_circuit,random,15,circuit,train
stratified_size_rep049,stratified_size,49,random_4_circuit,random,4,circuit,train
stratified_size_rep049,stratified_size,49,random_5_circuit,random,5,circuit,train
stratified_size_rep049,stratified_size,49,random_6_circuit,random,6,circuit,train
stratified_size_rep049,stratified_size,49,random_7_circuit,random,7,circuit,train
stratified_size_rep049,stratified_size,49,random_8_circuit,random,8,circuit,train
stratified_size_rep049,stratified_size,49,random_9_circuit,random,9,circuit,train
stratified_size_rep049,stratified_size,49,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep049,stratified_size,49,vqe_11_circuit,vqe,11,circuit,train
stratified_size_rep049,stratified_size,49,vqe_12_circuit,vqe,12,circuit,test
stratified_size_rep049,stratified_size,49,vqe_13_circuit,vqe,13,circuit,train
stratified_size_rep049,stratified_size,49,vqe_14_circuit,vqe,14,circuit,train
stratified_size_rep049,stratified_size,49,vqe_15_circuit,vqe,15,circuit,train
stratified_size_rep049,stratified_size,49,vqe_4_circuit,vqe,4,circuit,train
stratified_size_rep049,stratified_size,49,vqe_5_circuit,vqe,5,circuit,train
stratified_size_rep049,stratified_size,49,vqe_6_circuit,vqe,6,circuit,test
stratified_size_rep049,stratified_size,49,vqe_7_circuit,vqe,7,circuit,train
stratified_size_rep049,stratified_size,49,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep049,stratified_size,49,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep050,stratified_size,50,dj_10_circuit,dj,10,circuit,train
stratified_size_rep050,stratified_size,50,dj_11_circuit,dj,11,circuit,train
stratified_size_rep050,stratified_size,50,dj_12_circuit,dj,12,circuit,train
stratified_size_rep050,stratified_size,50,dj_13_circuit,dj,13,circuit,train
stratified_size_rep050,stratified_size,50,dj_14_circuit,dj,14,circuit,train
stratified_size_rep050,stratified_size,50,dj_15_circuit,dj,15,circuit,train
stratified_size_rep050,stratified_size,50,dj_4_circuit,dj,4,circuit,train
stratified_size_rep050,stratified_size,50,dj_5_circuit,dj,5,circuit,train
stratified_size_rep050,stratified_size,50,dj_6_circuit,dj,6,circuit,train
stratified_size_rep050,stratified_size,50,dj_7_circuit,dj,7,circuit,train
stratified_size_rep050,stratified_size,50,dj_8_circuit,dj,8,circuit,train
stratified_size_rep050,stratified_size,50,dj_9_circuit,dj,9,circuit,train
stratified_size_rep050,stratified_size,50,qaoa_10_circuit,qaoa,10,circuit,test
stratified_size_rep050,stratified_size,50,qaoa_11_circuit,qaoa,11,circuit,train
stratified_size_rep050,stratified_size,50,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep050,stratified_size,50,qaoa_13_circuit,qaoa,13,circuit,test
stratified_size_rep050,stratified_size,50,qaoa_14_circuit,qaoa,14,circuit,test
stratified_size_rep050,stratified_size,50,qaoa_15_circuit,qaoa,15,circuit,train
stratified_size_rep050,stratified_size,50,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep050,stratified_size,50,qaoa_5_circuit,qaoa,5,circuit,train
stratified_size_rep050,stratified_size,50,qaoa_6_circuit,qaoa,6,circuit,train
stratified_size_rep050,stratified_size,50,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep050,stratified_size,50,qaoa_8_circuit,qaoa,8,circuit,train
stratified_size_rep050,stratified_size,50,qaoa_9_circuit,qaoa,9,circuit,train
stratified_size_rep050,stratified_size,50,qft_10_circuit,qft,10,circuit,train
stratified_size_rep050,stratified_size,50,qft_11_circuit,qft,11,circuit,train
stratified_size_rep050,stratified_size,50,qft_12_circuit,qft,12,circuit,train
stratified_size_rep050,stratified_size,50,qft_13_circuit,qft,13,circuit,train
stratified_size_rep050,stratified_size,50,qft_14_circuit,qft,14,circuit,train
stratified_size_rep050,stratified_size,50,qft_15_circuit,qft,15,circuit,train
stratified_size_rep050,stratified_size,50,qft_4_circuit,qft,4,circuit,train
stratified_size_rep050,stratified_size,50,qft_5_circuit,qft,5,circuit,train
stratified_size_rep050,stratified_size,50,qft_6_circuit,qft,6,circuit,train
stratified_size_rep050,stratified_size,50,qft_7_circuit,qft,7,circuit,train
stratified_size_rep050,stratified_size,50,qft_8_circuit,qft,8,circuit,train
stratified_size_rep050,stratified_size,50,qft_9_circuit,qft,9,circuit,train
stratified_size_rep050,stratified_size,50,qnn_10_circuit,qnn,10,circuit,train
stratified_size_rep050,stratified_size,50,qnn_11_circuit,qnn,11,circuit,train
stratified_size_rep050,stratified_size,50,qnn_12_circuit,qnn,12,circuit,train
stratified_size_rep050,stratified_size,50,qnn_13_circuit,qnn,13,circuit,train
stratified_size_rep050,stratified_size,50,qnn_14_circuit,qnn,14,circuit,train
